game_id,season,player_id,ppr_points,team,position,full_player_name
2009091302,2009,00-0027080,-1.90000000000000000000,CAR,RB,Mike Goodson
2009091303,2009,00-0015754,15.7000000000000000,DEN,WR,Brandon Stokley
2009091303,2009,00-0018958,2.1000000000000000,CIN,WR,Laveranues Coles
2009091303,2009,00-0020270,7.70000000000000000000,DEN,RB,Correll Buckhalter
2009091303,2009,00-0020397,14.70000000000000000000,CIN,WR,Chad Johnson
2009091303,2009,00-0020462,0.50000000000000000000,DEN,RB,LaMont Jordan
2009091303,2009,00-0021154,7.00000000000000000000,DEN,TE,Daniel Graham
2009091303,2009,00-0021163,5.50000000000000000000,DEN,WR,Jabar Gaffney
2009091303,2009,00-0021429,6.08000000000000000000,CIN,QB,Carson Palmer
2009091303,2009,00-0022484,1.30000000000000000000,CIN,TE,J.P. Foschi
2009091303,2009,00-0023439,20.80000000000000000000,CIN,RB,Cedric Benson
2009091303,2009,00-0023518,2.8000000000000000,CIN,WR,Chris Henry
2009091303,2009,00-0023541,14.02000000000000000000,DEN,QB,Kyle Orton
2009091303,2009,00-0024276,3.9000000000000000,DEN,TE,Tony Scheffler
2009091303,2009,00-0024334,6.70000000000000000000,DEN,WR,Brandon Marshall
2009091303,2009,00-0024607,2.6000000000000000,CIN,TE,Daniel Coats
2009091303,2009,00-0025439,5.00000000000000000000,CIN,RB,Brian Leonard
2009091303,2009,00-0026182,3.80000000000000000000,DEN,WR,Eddie Royal
2009091303,2009,00-0026237,11.40000000000000000000,CIN,WR,Andre Caldwell
2009091303,2009,00-0026367,1.80000000000000000000,DEN,FB,Peyton Hillis
2009091303,2009,00-0026941,-0.60000000000000000000,CIN,RB,Bernard Scott
2009091303,2009,00-0026988,1.90000000000000000000,DEN,RB,Knowshon Moreno
2009091304,2009,00-0005106,8.40000000000000000000,MIN,QB,Brett Favre
2009091304,2009,00-0007213,3.40000000000000000000,CLE,TE,Steve Heiden
2009091304,2009,00-0019281,6.80000000000000000000,CLE,WR,Mike Furrey
2009091304,2009,00-0019693,13.40000000000000000000,CLE,RB,Jamal Lewis
2009091304,2009,00-0021273,16.00000000000000000000,CLE,TE,Robert Royal
2009091304,2009,00-0021314,8.00000000000000000000,MIN,RB,Chester Taylor
2009091304,2009,00-0022054,5.60000000000000000000,MIN,TE,Visanthe Shiancoe
2009091304,2009,00-0022746,0.50000000000000000000,MIN,TE,Jeff Dugan
2009091304,2009,00-0023176,3.60000000000000000000,CLE,WR,Josh Cribbs
2009091304,2009,00-0023438,2.2000000000000000,NYJ,WR,Braylon Edwards
2009091304,2009,00-0023774,0.20000000000000000000,MIN,FB,Naufahu Tahi
2009091304,2009,00-0024279,0.00000000000000000000,MIN,QB,Tarvaris Jackson
2009091304,2009,00-0025394,38.80000000000000000000,MIN,RB,Adrian Peterson
2009091304,2009,00-0025409,12.30000000000000000000,CLE,QB,Brady Quinn
2009091304,2009,00-0025431,3.70000000000000000000,MIN,WR,Sidney Rice
2009091304,2009,00-0026998,14.80000000000000000000,MIN,WR,Percy Harvin
2009091304,2009,00-0027026,2.8000000000000000,CLE,WR,Mohamed Massaquoi
2009091304,2009,00-0027130,3.90000000000000000000,CLE,RB,James Davis
2009091305,2009,00-0013694,0.20000000000000000000,NYJ,FB,Tony Richardson
