qb_points,wr1_points,wr2_points,wr3_points,rb1_points,rb2_points,te1_points,te2_points,opp_wr1_points,opp_wr2_points,opp_wr3_points,opp_rb1_points,opp_rb2_points,opp_te1_points,opp_te2_points
18.84000000000000000000,4.40000000000000000000,1.80000000000000000000,11.80000000000000000000,25.40000000000000000000,2.70000000000000000000,1.10000000000000000000,0,17.30000000000000000000,17.80000000000000000000,0,7.50000000000000000000,6.80000000000000000000,5.60000000000000000000,0
4.74000000000000000000,3.40000000000000000000,3.50000000000000000000,5.10000000000000000000,26.00000000000000000000,0,3.40000000000000000000,12.0000000000000000,11.90000000000000000000,3.50000000000000000000,6.0000000000000000,23.30000000000000000000,9.40000000000000000000,3.8000000000000000,4.40000000000000000000
22.98000000000000000000,19.20000000000000000000,15.20000000000000000000,0,17.30000000000000000000,5.10000000000000000000,0,0,9.60000000000000000000,32.10000000000000000000,10.00000000000000000000,12.90000000000000000000,5.50000000000000000000,20.30000000000000000000,0
16.20000000000000000000,3.30000000000000000000,10.10000000000000000000,1.70000000000000000000,7.80000000000000000000,0.20000000000000000000,2.9000000000000000,7.60000000000000000000,11.10000000000000000000,10.70000000000000000000,0,14.20000000000000000000,6.50000000000000000000,7.10000000000000000000,7.40000000000000000000
6.56000000000000000000,12.30000000000000000000,8.80000000000000000000,3.90000000000000000000,10.60000000000000000000,4.10000000000000000000,2.4000000000000000,0,5.30000000000000000000,6.00000000000000000000,0,12.30000000000000000000,-1.20000000000000000000,1.20000000000000000000,0
3.24000000000000000000,5.30000000000000000000,6.00000000000000000000,0,12.30000000000000000000,-1.20000000000000000000,1.20000000000000000000,0,12.30000000000000000000,8.80000000000000000000,3.90000000000000000000,10.60000000000000000000,4.10000000000000000000,2.4000000000000000,0
17.66000000000000000000,12.50000000000000000000,5.10000000000000000000,7.20000000000000000000,8.90000000000000000000,0,3.20000000000000000000,7.80000000000000000000,4.7000000000000000,4.80000000000000000000,7.00000000000000000000,13.80000000000000000000,5.00000000000000000000,6.7000000000000000,2.00000000000000000000
11.92000000000000000000,10.80000000000000000000,1.60000000000000000000,2.70000000000000000000,8.40000000000000000000,4.00000000000000000000,4.60000000000000000000,2.00000000000000000000,13.70000000000000000000,3.80000000000000000000,6.00000000000000000000,10.30000000000000000000,0,5.30000000000000000000,0
10.50000000000000000000,13.70000000000000000000,3.80000000000000000000,6.00000000000000000000,10.30000000000000000000,0,5.30000000000000000000,0,10.80000000000000000000,1.60000000000000000000,2.70000000000000000000,8.40000000000000000000,4.00000000000000000000,4.60000000000000000000,2.00000000000000000000
12.72000000000000000000,7.2000000000000000,5.20000000000000000000,3.0000000000000000,11.70000000000000000000,0.20000000000000000000,6.3000000000000000,0,12.60000000000000000000,17.10000000000000000000,12.40000000000000000000,6.20000000000000000000,0,2.6000000000000000,5.50000000000000000000
33.58000000000000000000,3.0000000000000000,11.20000000000000000000,16.10000000000000000000,7.80000000000000000000,1.30000000000000000000,16.60000000000000000000,1.60000000000000000000,19.90000000000000000000,7.7000000000000000,17.50000000000000000000,23.00000000000000000000,-1.00000000000000000000,18.90000000000000000000,0
23.32000000000000000000,16.1000000000000000,13.00000000000000000000,4.20000000000000000000,5.10000000000000000000,24.20000000000000000000,0,0,2.4000000000000000,16.20000000000000000000,0,23.50000000000000000000,2.30000000000000000000,6.30000000000000000000,21.30000000000000000000
